,Fornecedor,Numero_Serial,Manutenção_Preventiva,Manutenção_Emergencial,Manutenção_Corretiva,total,data,Equipamentos,Manutenção preditiva
3395,PowerSteel Equipamentos,DY75A2AU1W,3.0,0.0,0.0,3.0,2024-01-01,Máquina de Corte de Borracha,0.0
3396,PowerSteel Equipamentos,480H2GWJAP,44.0,0.0,0.0,44.0,2024-01-01,Máquina de Corte de Borracha,0.0
3397,PowerSteel Equipamentos,MP3ZYAHD1Q,88.0,0.0,0.0,88.0,2024-01-01,Máquina de Corte de Borracha,0.0
3398,PowerSteel Equipamentos,LYVQT53PBZ,70.0,0.0,0.0,70.0,2024-01-01,Máquina de Corte de Borracha,0.0
3399,PowerSteel Equipamentos,O6VJ2IKV1Z,47.0,0.0,0.0,47.0,2024-01-01,Máquina de Corte de Borracha,0.0
3400,PowerSteel Equipamentos,IQZX4MNYPV,68.0,0.0,0.0,68.0,2024-01-01,Máquina de Corte de Borracha,0.0
3401,PowerSteel Equipamentos,WLSRX8TH4R,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3402,PowerSteel Equipamentos,WDGN9WLMQG,106.0,0.0,0.0,106.0,2024-01-01,Máquina de Corte de Borracha,0.0
3403,PowerSteel Equipamentos,CRHHE3D3MB,149.0,0.0,0.0,149.0,2024-01-01,Máquina de Corte de Borracha,0.0
3404,PowerSteel Equipamentos,FEX1Z1GW1U,156.0,0.0,0.0,156.0,2024-01-01,Máquina de Corte de Borracha,0.0
3405,PowerSteel Equipamentos,XKOM80NVED,207.0,0.0,0.0,207.0,2024-01-01,Máquina de Corte de Borracha,0.0
3406,PowerSteel Equipamentos,6CLP25F9LM,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3407,PowerSteel Equipamentos,48SV52AKAA,78.0,0.0,0.0,78.0,2024-01-01,Máquina de Corte de Borracha,0.0
3408,PowerSteel Equipamentos,UYWFOJ3LYY,79.0,0.0,0.0,79.0,2024-01-01,Máquina de Corte de Borracha,0.0
3409,PowerSteel Equipamentos,AR17HT1J54,154.0,0.0,0.0,154.0,2024-01-01,Máquina de Corte de Borracha,0.0
3410,PowerSteel Equipamentos,5XHS8N0382,79.0,0.0,0.0,79.0,2024-01-01,Máquina de Corte de Borracha,0.0
3411,PowerSteel Equipamentos,V1Z4BJ6RWB,167.0,0.0,0.0,167.0,2024-01-01,Máquina de Corte de Borracha,0.0
3412,PowerSteel Equipamentos,KXLRK335KI,67.0,0.0,0.0,67.0,2024-01-01,Máquina de Corte de Borracha,0.0
3413,PowerSteel Equipamentos,EUQAH5U111,71.0,0.0,0.0,71.0,2024-01-01,Máquina de Corte de Borracha,0.0
3414,PowerSteel Equipamentos,39LHIKM55R,439.0,0.0,0.0,439.0,2024-01-01,Máquina de Corte de Borracha,0.0
3415,PowerSteel Equipamentos,3RC3ONKFKB,63.0,0.0,0.0,63.0,2024-01-01,Máquina de Corte de Borracha,0.0
3416,PowerSteel Equipamentos,0E8412FDE2,92.0,0.0,0.0,92.0,2024-01-01,Máquina de Corte de Borracha,0.0
3417,PowerSteel Equipamentos,5RDY1EERP0,52.0,0.0,0.0,52.0,2024-01-01,Máquina de Corte de Borracha,0.0
3418,PowerSteel Equipamentos,YOQ2IASMMV,110.0,0.0,0.0,110.0,2024-01-01,Máquina de Corte de Borracha,0.0
3419,PowerSteel Equipamentos,TSTX3ABKCK,110.0,0.0,0.0,110.0,2024-01-01,Máquina de Corte de Borracha,0.0
3420,PowerSteel Equipamentos,RU57N2ULJS,631.0,0.0,0.0,631.0,2024-01-01,Máquina de Corte de Borracha,0.0
3421,PowerSteel Equipamentos,7A4RFMUW43,85.0,0.0,0.0,85.0,2024-01-01,Máquina de Corte de Borracha,0.0
3422,PowerSteel Equipamentos,566IOXZ8I5,98.0,0.0,0.0,98.0,2024-01-01,Máquina de Corte de Borracha,0.0
3423,PowerSteel Equipamentos,TK8ESR7TX6,59.0,0.0,0.0,59.0,2024-01-01,Máquina de Corte de Borracha,0.0
3424,PowerSteel Equipamentos,PWBT5FRAZB,78.0,0.0,0.0,78.0,2024-01-01,Máquina de Corte de Borracha,0.0
3425,PowerSteel Equipamentos,KP6AUXMYM7,54.0,0.0,0.0,54.0,2024-01-01,Máquina de Corte de Borracha,0.0
3426,PowerSteel Equipamentos,PIAW157M6S,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3427,PowerSteel Equipamentos,E6URQEC9O4,127.0,0.0,0.0,127.0,2024-01-01,Máquina de Corte de Borracha,0.0
3428,PowerSteel Equipamentos,GK8EQZ6KQ4,106.0,0.0,0.0,106.0,2024-01-01,Máquina de Corte de Borracha,0.0
3429,PowerSteel Equipamentos,LGKPYSVTSV,259.0,0.0,0.0,259.0,2024-01-01,Máquina de Corte de Borracha,0.0
3430,PowerSteel Equipamentos,L3MBD9778M,135.0,0.0,0.0,135.0,2024-01-01,Máquina de Corte de Borracha,0.0
3431,PowerSteel Equipamentos,IZXFSZ9P40,75.0,0.0,0.0,75.0,2024-01-01,Máquina de Corte de Borracha,0.0
3432,PowerSteel Equipamentos,ISIFJGOP32,178.0,0.0,0.0,178.0,2024-01-01,Máquina de Corte de Borracha,0.0
3433,PowerSteel Equipamentos,HPF8IEOJ6V,134.0,0.0,0.0,134.0,2024-01-01,Máquina de Corte de Borracha,0.0
3434,PowerSteel Equipamentos,VLKNDZAQ5W,71.0,0.0,0.0,71.0,2024-01-01,Máquina de Corte de Borracha,0.0
3435,PowerSteel Equipamentos,X1B9J151AR,79.0,0.0,0.0,79.0,2024-01-01,Máquina de Corte de Borracha,0.0
3436,PowerSteel Equipamentos,QXARY75Y6I,73.0,0.0,0.0,73.0,2024-01-01,Máquina de Corte de Borracha,0.0
3437,PowerSteel Equipamentos,585GLZ2I5D,86.0,0.0,0.0,86.0,2024-01-01,Máquina de Corte de Borracha,0.0
3438,PowerSteel Equipamentos,LTR2IATBND,74.0,0.0,0.0,74.0,2024-01-01,Máquina de Corte de Borracha,0.0
3439,PowerSteel Equipamentos,0DBRBFTYO4,59.0,0.0,0.0,59.0,2024-01-01,Máquina de Corte de Borracha,0.0
3440,PowerSteel Equipamentos,CNU2QB3G3T,69.0,0.0,0.0,69.0,2024-01-01,Máquina de Corte de Borracha,0.0
3441,PowerSteel Equipamentos,Z6V63JZ54S,546.0,0.0,0.0,546.0,2024-01-01,Máquina de Corte de Borracha,0.0
3442,PowerSteel Equipamentos,QOCZSBSURT,43.0,0.0,0.0,43.0,2024-01-01,Máquina de Corte de Borracha,0.0
3443,PowerSteel Equipamentos,VQ3H2CFMDR,77.0,0.0,0.0,77.0,2024-01-01,Máquina de Corte de Borracha,0.0
3444,PowerSteel Equipamentos,JD4VNW5XYB,93.0,0.0,0.0,93.0,2024-01-01,Máquina de Corte de Borracha,0.0
3445,PowerSteel Equipamentos,SZ4RN5BMEI,102.0,0.0,0.0,102.0,2024-01-01,Máquina de Corte de Borracha,0.0
3446,PowerSteel Equipamentos,TR3PLM5W7P,97.0,0.0,0.0,97.0,2024-01-01,Máquina de Corte de Borracha,0.0
3447,PowerSteel Equipamentos,3YC150ZIOB,89.0,0.0,0.0,89.0,2024-01-01,Máquina de Corte de Borracha,0.0
3448,PowerSteel Equipamentos,Y61NIIAK24,167.0,0.0,0.0,167.0,2024-01-01,Máquina de Corte de Borracha,0.0
3449,PowerSteel Equipamentos,QXLPALFCAA,129.0,0.0,0.0,129.0,2024-01-01,Máquina de Corte de Borracha,0.0
3450,PowerSteel Equipamentos,8EUXR7FXMG,169.0,0.0,0.0,169.0,2024-01-01,Máquina de Corte de Borracha,0.0
3451,PowerSteel Equipamentos,PESNTS3WZA,73.0,0.0,0.0,73.0,2024-01-01,Máquina de Corte de Borracha,0.0
3452,PowerSteel Equipamentos,YC690PILBU,67.0,0.0,0.0,67.0,2024-01-01,Máquina de Corte de Borracha,0.0
3453,PowerSteel Equipamentos,EAJPAWT70T,97.0,0.0,0.0,97.0,2024-01-01,Máquina de Corte de Borracha,0.0
3454,PowerSteel Equipamentos,KL5B0JZF7Q,39.0,0.0,0.0,39.0,2024-01-01,Máquina de Corte de Borracha,0.0
3455,PowerSteel Equipamentos,V8OD8TO9DF,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3456,PowerSteel Equipamentos,G54DMALTEM,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3457,PowerSteel Equipamentos,DBVZAKMNE8,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3458,PowerSteel Equipamentos,32C0SPZ4BQ,,,,,2024-01-01,Máquina de Corte de Borracha,
3459,PowerSteel Equipamentos,J5J3M1P9GO,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3460,PowerSteel Equipamentos,XVEWRBKC2U,,,,,2024-01-01,Máquina de Corte de Borracha,
3461,PowerSteel Equipamentos,A5B51KRIST,1.0,0.0,0.0,1.0,2024-01-01,Máquina de Corte de Borracha,0.0
3462,PowerSteel Equipamentos,2IXBH5IUVY,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3463,PowerSteel Equipamentos,FM8Z3F4YXM,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3464,PowerSteel Equipamentos,TPZIXGCMPS,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3465,PowerSteel Equipamentos,ENZC3CB1AU,,,,,2024-01-01,Máquina de Corte de Borracha,
3466,PowerSteel Equipamentos,4GZ7LUD3LJ,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3467,PowerSteel Equipamentos,QBK777JUB8,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3468,PowerSteel Equipamentos,LKL3PH6IBE,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3469,PowerSteel Equipamentos,EL3ADVMDXQ,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3470,PowerSteel Equipamentos,S7VE0FOA9A,,,,,2024-01-01,Máquina de Corte de Borracha,
3471,PowerSteel Equipamentos,LDEU8JNOG8,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3472,PowerSteel Equipamentos,X5T0MV6UEX,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3473,PowerSteel Equipamentos,97AC4COBWN,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3474,PowerSteel Equipamentos,YVKBNW0A4M,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3475,PowerSteel Equipamentos,CBC5VXJNND,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3476,PowerSteel Equipamentos,NKWWNK20KL,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3477,PowerSteel Equipamentos,HP1H18VA7O,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3478,PowerSteel Equipamentos,S740412RXI,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3479,PowerSteel Equipamentos,Y6ATOSF5F8,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3480,PowerSteel Equipamentos,ZND6ECAAY2,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3481,PowerSteel Equipamentos,IWF27O3JM0,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3482,PowerSteel Equipamentos,ZQ1OYQP6AL,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3483,PowerSteel Equipamentos,3ZQ3XWHPZI,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3484,PowerSteel Equipamentos,3NU9Q9Q6I8,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3485,PowerSteel Equipamentos,UQK73PKPH9,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3486,PowerSteel Equipamentos,X3OLTDMPJC,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3487,PowerSteel Equipamentos,B7P755K9UB,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3488,PowerSteel Equipamentos,0YGFAY0XHT,,,,,2024-01-01,Máquina de Corte de Borracha,
3489,PowerSteel Equipamentos,21JH9N8LDB,432.0,0.0,0.0,432.0,2024-01-01,Máquina de Corte de Borracha,0.0
3490,PowerSteel Equipamentos,2CAIUJUL7O,147.0,0.0,0.0,147.0,2024-01-01,Máquina de Corte de Borracha,0.0
3491,PowerSteel Equipamentos,4Z0MV2GZY0,70.0,0.0,0.0,70.0,2024-01-01,Máquina de Corte de Borracha,0.0
3492,PowerSteel Equipamentos,LI6785LF89,72.0,0.0,0.0,72.0,2024-01-01,Máquina de Corte de Borracha,0.0
3493,PowerSteel Equipamentos,XBZD8E1M26,55.0,0.0,0.0,55.0,2024-01-01,Máquina de Corte de Borracha,0.0
3494,PowerSteel Equipamentos,37Z2TVQ3DY,138.0,0.0,0.0,138.0,2024-01-01,Máquina de Corte de Borracha,0.0
3495,PowerSteel Equipamentos,8PED5KKXTQ,109.0,0.0,0.0,109.0,2024-01-01,Máquina de Corte de Borracha,0.0
3496,PowerSteel Equipamentos,B3XESK2702,57.0,0.0,0.0,57.0,2024-01-01,Máquina de Corte de Borracha,0.0
3497,PowerSteel Equipamentos,H7RPYUB7B3,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3498,PowerSteel Equipamentos,J9X8AGVTUE,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3499,PowerSteel Equipamentos,IQA9AIPA5Z,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3500,PowerSteel Equipamentos,6SG1O69TLM,99.0,0.0,0.0,99.0,2024-01-01,Máquina de Corte de Borracha,0.0
3501,PowerSteel Equipamentos,615RIVF1W3,86.0,0.0,0.0,86.0,2024-01-01,Máquina de Corte de Borracha,0.0
3502,PowerSteel Equipamentos,LP90L7N1SG,40.0,0.0,0.0,40.0,2024-01-01,Máquina de Corte de Borracha,0.0
3503,PowerSteel Equipamentos,D5CRLZKY6P,51.0,0.0,0.0,51.0,2024-01-01,Máquina de Corte de Borracha,0.0
3504,PowerSteel Equipamentos,TH3D6E3WPX,61.0,0.0,0.0,61.0,2024-01-01,Máquina de Corte de Borracha,0.0
3505,PowerSteel Equipamentos,H5QO37GKJ6,123.0,0.0,0.0,123.0,2024-01-01,Máquina de Corte de Borracha,0.0
3506,PowerSteel Equipamentos,9UXET9FSDJ,74.0,0.0,0.0,74.0,2024-01-01,Máquina de Corte de Borracha,0.0
3507,PowerSteel Equipamentos,SSHVK9LBZN,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3508,PowerSteel Equipamentos,4M7RHW1N0Y,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3509,PowerSteel Equipamentos,N7D3DWLG79,,,,,2024-01-01,Máquina de Corte de Borracha,
3510,PowerSteel Equipamentos,I7OK3OVCWH,,,,,2024-01-01,Máquina de Corte de Borracha,
3511,PowerSteel Equipamentos,OT258S8TY4,,,,,2024-01-01,Máquina de Corte de Borracha,
3512,PowerSteel Equipamentos,JYMZF5PZJH,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3513,PowerSteel Equipamentos,1LDHI9LBV1,,,,,2024-01-01,Máquina de Corte de Borracha,
3514,PowerSteel Equipamentos,5A15F1XZYV,91.0,0.0,0.0,91.0,2024-01-01,Máquina de Corte de Borracha,0.0
3515,PowerSteel Equipamentos,K9004A2I8Y,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3516,PowerSteel Equipamentos,ZOYB8CCBWF,,,,,2024-01-01,Máquina de Corte de Borracha,
3517,PowerSteel Equipamentos,MZS7Z8M0ID,,,,,2024-01-01,Máquina de Corte de Borracha,
3518,PowerSteel Equipamentos,ZNG0QP7SBS,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3519,PowerSteel Equipamentos,LU46B2DB8V,66.0,0.0,0.0,66.0,2024-01-01,Máquina de Corte de Borracha,0.0
3520,PowerSteel Equipamentos,QQQWXYYC1V,,,,,2024-01-01,Máquina de Corte de Borracha,
3521,PowerSteel Equipamentos,HDG0WA0EXH,66.0,0.0,0.0,66.0,2024-01-01,Máquina de Corte de Borracha,0.0
3522,PowerSteel Equipamentos,EV8VHXNV9G,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3523,PowerSteel Equipamentos,YXBJP9CWNP,,,,,2024-01-01,Máquina de Corte de Borracha,
3524,PowerSteel Equipamentos,YEUJK2MWD7,83.0,0.0,0.0,83.0,2024-01-01,Máquina de Corte de Borracha,0.0
3525,PowerSteel Equipamentos,D079ENAPRM,,,,,2024-01-01,Máquina de Corte de Borracha,
3526,PowerSteel Equipamentos,QVXU5SN9RV,,,,,2024-01-01,Máquina de Corte de Borracha,
3527,PowerSteel Equipamentos,DCZUR6L9J2,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3528,PowerSteel Equipamentos,DWFU8A0C0B,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3529,PowerSteel Equipamentos,A0SGQMXD8V,127.0,0.0,0.0,127.0,2024-01-01,Máquina de Corte de Borracha,0.0
3530,PowerSteel Equipamentos,N2GAU561BG,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3531,PowerSteel Equipamentos,8MMANI30RE,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3532,PowerSteel Equipamentos,FI8NXQW7YJ,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3533,PowerSteel Equipamentos,QL9ZQQUR18,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3534,PowerSteel Equipamentos,TJ8UZEIXDC,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3535,PowerSteel Equipamentos,MCPB8NXN56,,,,,2024-01-01,Máquina de Corte de Borracha,
3536,PowerSteel Equipamentos,BSFKRTU0Z7,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3537,PowerSteel Equipamentos,P497KPNVW4,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3538,PowerSteel Equipamentos,4FVQFMB1TG,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3539,PowerSteel Equipamentos,7RBWASSB84,,,,,2024-01-01,Máquina de Corte de Borracha,
3540,PowerSteel Equipamentos,KPT9BQVLDH,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3541,PowerSteel Equipamentos,UQ9JLCC44K,,,,,2024-01-01,Máquina de Corte de Borracha,
3542,PowerSteel Equipamentos,5YXSAG3550,,,,,2024-01-01,Máquina de Corte de Borracha,
3543,PowerSteel Equipamentos,FG2ZS56QVZ,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3544,PowerSteel Equipamentos,D3T9X52OC6,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3545,PowerSteel Equipamentos,ABFOUB8YBJ,,,,,2024-01-01,Máquina de Corte de Borracha,
3546,PowerSteel Equipamentos,EUN4OJWUD4,80.0,0.0,0.0,80.0,2024-01-01,Máquina de Corte de Borracha,0.0
3547,PowerSteel Equipamentos,5X0VVOCHP1,,,,,2024-01-01,Máquina de Corte de Borracha,
3548,PowerSteel Equipamentos,JADS4FQ74C,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3549,PowerSteel Equipamentos,J735HLAYNA,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3550,PowerSteel Equipamentos,M0N1FZPVBT,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3551,PowerSteel Equipamentos,RFND4610B5,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3552,PowerSteel Equipamentos,AOUP2XLFOL,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3553,PowerSteel Equipamentos,RRMEWOP7P2,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3554,PowerSteel Equipamentos,KKNJICH4B4,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3555,PowerSteel Equipamentos,BR963CEMEZ,,,,,2024-01-01,Máquina de Corte de Borracha,
3556,PowerSteel Equipamentos,4GKNVOB10O,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3557,PowerSteel Equipamentos,V4XPHJ0G4H,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3558,PowerSteel Equipamentos,P3UBK6MKMR,,,,,2024-01-01,Máquina de Corte de Borracha,
3559,PowerSteel Equipamentos,4J3ZYYONHQ,96.0,0.0,0.0,96.0,2024-01-01,Máquina de Corte de Borracha,0.0
3560,PowerSteel Equipamentos,2DC7XW01RV,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3561,PowerSteel Equipamentos,PTUA9HFB0E,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3562,PowerSteel Equipamentos,UZWOHVGTKO,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3563,PowerSteel Equipamentos,0PKH5LCUP3,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3564,PowerSteel Equipamentos,KHWNIAU42R,44.0,0.0,0.0,44.0,2024-01-01,Máquina de Corte de Borracha,0.0
3565,PowerSteel Equipamentos,9YP3YZTJXN,,,,,2024-01-01,Máquina de Corte de Borracha,
3566,PowerSteel Equipamentos,G7AQ08WD66,,,,,2024-01-01,Máquina de Corte de Borracha,
3567,PowerSteel Equipamentos,ZF8DLZUL6V,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3568,PowerSteel Equipamentos,MFDF7ZQJW2,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3569,PowerSteel Equipamentos,87W4U2LS52,93.0,0.0,0.0,93.0,2024-01-01,Máquina de Corte de Borracha,0.0
3570,PowerSteel Equipamentos,03UAEMLH0M,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3571,PowerSteel Equipamentos,0D5J7FWC9F,,,,,2024-01-01,Máquina de Corte de Borracha,
3572,PowerSteel Equipamentos,H2RTV82QJK,,,,,2024-01-01,Máquina de Corte de Borracha,
3573,PowerSteel Equipamentos,GPCD4SLQ3M,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3574,PowerSteel Equipamentos,CLLBX6PUTT,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
3575,PowerSteel Equipamentos,V1XNEGLDZ4,109.0,0.0,0.0,109.0,2024-01-01,Máquina de Corte de Borracha,0.0
3576,PowerSteel Equipamentos,YXNMR315XL,126.0,0.0,0.0,126.0,2024-01-01,Máquina de Corte de Borracha,0.0
3577,PowerSteel Equipamentos,ZKFUTMBU7G,75.0,0.0,0.0,75.0,2024-01-01,Máquina de Corte de Borracha,0.0
3578,PowerSteel Equipamentos,7EECWPRXT8,47.0,0.0,0.0,47.0,2024-01-01,Máquina de Corte de Borracha,0.0
3579,PowerSteel Equipamentos,P7U9YVBZ79,57.0,0.0,0.0,57.0,2024-01-01,Máquina de Corte de Borracha,0.0
3580,PowerSteel Equipamentos,QLJSZXY9OS,59.0,0.0,0.0,59.0,2024-01-01,Máquina de Corte de Borracha,0.0
3581,PowerSteel Equipamentos,PJHM23TXNG,109.0,0.0,0.0,109.0,2024-01-01,Máquina de Corte de Borracha,0.0
3582,PowerSteel Equipamentos,YXMLHIIUCC,,,,,2024-01-01,Máquina de Corte de Borracha,
3583,PowerSteel Equipamentos,37XU5N1ZUJ,101.0,0.0,0.0,101.0,2024-01-01,Máquina de Corte de Borracha,0.0
3584,PowerSteel Equipamentos,VLCPJTY4L4,179.0,0.0,0.0,179.0,2024-01-01,Máquina de Corte de Borracha,0.0
3585,PowerSteel Equipamentos,0YV6Z3QULD,98.0,0.0,0.0,98.0,2024-01-01,Máquina de Corte de Borracha,0.0
3586,PowerSteel Equipamentos,UH7TOC1SKS,65.0,0.0,0.0,65.0,2024-01-01,Máquina de Corte de Borracha,0.0
3587,PowerSteel Equipamentos,JDBC4QJ5RB,80.0,0.0,0.0,80.0,2024-01-01,Máquina de Corte de Borracha,0.0
3588,PowerSteel Equipamentos,HH4E3UN1P1,51.0,0.0,0.0,51.0,2024-01-01,Máquina de Corte de Borracha,0.0
3589,PowerSteel Equipamentos,YOXBTCWD70,156.0,0.0,0.0,156.0,2024-01-01,Máquina de Corte de Borracha,0.0
3590,PowerSteel Equipamentos,NU1GR67PVP,130.0,0.0,0.0,130.0,2024-01-01,Máquina de Corte de Borracha,0.0
3591,PowerSteel Equipamentos,XIK7ZT34Y0,43.0,0.0,0.0,43.0,2024-01-01,Máquina de Corte de Borracha,0.0
3592,PowerSteel Equipamentos,47EUL3G16I,129.0,0.0,0.0,129.0,2024-01-01,Máquina de Corte de Borracha,0.0
3593,PowerSteel Equipamentos,YX9JFGUIFT,101.0,0.0,0.0,101.0,2024-01-01,Máquina de Corte de Borracha,0.0
3594,PowerSteel Equipamentos,S4WEMUQX5G,117.0,0.0,0.0,117.0,2024-01-01,Máquina de Corte de Borracha,0.0
3595,PowerSteel Equipamentos,3KIJVZG3BS,63.0,0.0,0.0,63.0,2024-01-01,Máquina de Corte de Borracha,0.0
3596,PowerSteel Equipamentos,VSN8OLS0F2,112.0,0.0,0.0,112.0,2024-01-01,Máquina de Corte de Borracha,0.0
3597,PowerSteel Equipamentos,23WX1GKMQS,123.0,0.0,0.0,123.0,2024-01-01,Máquina de Corte de Borracha,0.0
3598,PowerSteel Equipamentos,GMMK69TWVI,98.0,0.0,0.0,98.0,2024-01-01,Máquina de Corte de Borracha,0.0
3599,PowerSteel Equipamentos,Y4RAZG5ETT,67.0,0.0,0.0,67.0,2024-01-01,Máquina de Corte de Borracha,0.0
3600,PowerSteel Equipamentos,NQOTMXG95I,440.0,0.0,0.0,440.0,2024-01-01,Máquina de Corte de Borracha,0.0
3601,PowerSteel Equipamentos,M7YJSWJ8WR,76.0,0.0,0.0,76.0,2024-01-01,Máquina de Corte de Borracha,0.0
3602,PowerSteel Equipamentos,ND652HDIJP,204.0,0.0,0.0,204.0,2024-01-01,Máquina de Corte de Borracha,0.0
3603,PowerSteel Equipamentos,PZWPDVH6G1,108.0,0.0,0.0,108.0,2024-01-01,Máquina de Corte de Borracha,0.0
3604,PowerSteel Equipamentos,U3VZ253FCR,53.0,0.0,0.0,53.0,2024-01-01,Máquina de Corte de Borracha,0.0
3605,PowerSteel Equipamentos,URT5GDK0DG,113.0,0.0,0.0,113.0,2024-01-01,Máquina de Corte de Borracha,0.0
3606,PowerSteel Equipamentos,Z5R3JGJBKU,0.0,0.0,0.0,0.0,2024-01-01,Máquina de Corte de Borracha,0.0
